Source File Path,Production URL,Is Valid
"content/app-services/source/data-api/data-formats.txt","https://www.mongodb.com/docs/atlas/app-services/data-api/data-formats/",true
"content/app-services/source/data-api/examples.txt","https://www.mongodb.com/docs/atlas/app-services/data-api/examples/",true
"content/app-services/source/data-api/generated-endpoints.txt","https://www.mongodb.com/docs/atlas/app-services/data-api/generated-endpoints/",true
"content/app-services/source/data-api/migration/data-api-tutorial.txt","https://www.mongodb.com/docs/atlas/app-services/data-api/migration/data-api-tutorial/",true
"content/app-services/source/data-api/openapi.txt","https://www.mongodb.com/docs/atlas/app-services/data-api/openapi/",true
"content/app-services/source/data-api.txt","https://www.mongodb.com/docs/atlas/app-services/data-api/",true
"content/app-services/source/data-model.txt","https://www.mongodb.com/docs/atlas/app-services/data-model/",true
"content/app-services/source/deprecation.txt","https://www.mongodb.com/docs/atlas/app-services/deprecation/",true
"content/app-services/source/domain-migration.txt","https://www.mongodb.com/docs/atlas/app-services/domain-migration/",true
"content/app-services/source/functions/context.txt","https://www.mongodb.com/docs/atlas/app-services/functions/context/",true
"content/app-services/source/functions/dependencies.txt","https://www.mongodb.com/docs/atlas/app-services/functions/dependencies/",true
"content/app-services/source/functions/globals.txt","https://www.mongodb.com/docs/atlas/app-services/functions/globals/",true
"content/app-services/source/functions/handle-errors.txt","https://www.mongodb.com/docs/atlas/app-services/functions/handle-errors/",true
"content/app-services/source/functions/javascript-support.txt","https://www.mongodb.com/docs/atlas/app-services/functions/javascript-support/",true
"content/app-services/source/functions/mongodb/aggregate.txt","https://www.mongodb.com/docs/atlas/app-services/functions/mongodb/aggregate/",true
"content/app-services/source/functions/mongodb/api.txt","https://www.mongodb.com/docs/atlas/app-services/functions/mongodb/api/",true
"content/app-services/source/functions/mongodb/read.txt","https://www.mongodb.com/docs/atlas/app-services/functions/mongodb/read/",true
"content/app-services/source/functions/mongodb/write.txt","https://www.mongodb.com/docs/atlas/app-services/functions/mongodb/write/",true
"content/app-services/source/functions/mongodb.txt","https://www.mongodb.com/docs/atlas/app-services/functions/mongodb/",true
"content/app-services/source/functions/test.txt","https://www.mongodb.com/docs/atlas/app-services/functions/test/",true
"content/app-services/source/functions.txt","https://www.mongodb.com/docs/atlas/app-services/functions/",true
"content/app-services/source/graphql/authenticate.txt","https://www.mongodb.com/docs/atlas/app-services/graphql/authenticate/",true
"content/app-services/source/graphql/cli.txt","https://www.mongodb.com/docs/atlas/app-services/graphql/cli/",true
"content/app-services/source/graphql/custom-resolvers.txt","https://www.mongodb.com/docs/atlas/app-services/graphql/custom-resolvers/",true
"content/app-services/source/graphql/expose-data.txt","https://www.mongodb.com/docs/atlas/app-services/graphql/expose-data/",true
